0.6493087;0.5382761;-0.0000005;0.5880964;0.5651830;0.0098865;0.5345783;0.5574065;0.0090196;0.4940130;0.5587741;0.0033407;0.4608155;0.5650821;-0.0034208;0.5103210;0.4409497;0.0094027;0.4453373;0.4740715;-0.0084958;0.4155372;0.5179360;-0.0230185;0.4022065;0.5569280;-0.0300181;0.5123659;0.4422919;-0.0031560;0.4354994;0.5125915;-0.0178785;0.4351340;0.5779752;-0.0247339;0.4518533;0.6145307;-0.0269609;0.5185052;0.4588207;-0.0162716;0.4515707;0.5387913;-0.0313392;0.4725787;0.5879906;-0.0308178;0.5015748;0.6025453;-0.0270178;0.5284830;0.4881074;-0.0288375;0.4803240;0.5511529;-0.0387572;0.4962063;0.5799365;-0.0349767;0.5230592;0.5824004;-0.0290927;
0.6493447;0.5390453;-0.0000005;0.5845699;0.5641342;0.0116701;0.5306844;0.5563577;0.0114520;0.4897434;0.5577507;0.0059314;0.4573472;0.5645061;-0.0008700;0.5109998;0.4397014;0.0123737;0.4460512;0.4750060;-0.0054247;0.4160548;0.5188090;-0.0202328;0.4019254;0.5576901;-0.0275700;0.5132850;0.4404122;-0.0009819;0.4371085;0.5110087;-0.0159683;0.4361520;0.5771954;-0.0231679;0.4510888;0.6146740;-0.0257282;0.5192118;0.4565786;-0.0149174;0.4530059;0.5371163;-0.0297536;0.4743901;0.5863732;-0.0290351;0.5022650;0.6007739;-0.0252630;0.5288801;0.4858053;-0.0282283;0.4814030;0.5502856;-0.0376401;0.4976094;0.5781748;-0.0337979;0.5229583;0.5787179;-0.0280789;
0.6501337;0.5399262;-0.0000005;0.5869547;0.5617311;0.0113061;0.5330395;0.5544205;0.0107955;0.4917063;0.5566456;0.0051425;0.4586724;0.5644501;-0.0018067;0.5118702;0.4395857;0.0114306;0.4459038;0.4748460;-0.0065520;0.4158680;0.5194650;-0.0213789;0.4020140;0.5585815;-0.0286888;0.5139902;0.4405968;-0.0017713;0.4368220;0.5111080;-0.0168215;0.4357424;0.5773957;-0.0239076;0.4510558;0.6147582;-0.0263795;0.5197418;0.4569343;-0.0155359;0.4524353;0.5367171;-0.0305338;0.4736089;0.5866702;-0.0297544;0.5017569;0.6016839;-0.0259287;0.5293127;0.4860044;-0.0286689;0.4810191;0.5494939;-0.0384283;0.4975097;0.5782298;-0.0345300;0.5234451;0.5797382;-0.0287048;
0.6494996;0.5381488;-0.0000005;0.5867711;0.5603316;0.0107800;0.5322462;0.5533124;0.0102714;0.4904583;0.5556052;0.0048595;0.4574905;0.5629316;-0.0017583;0.5106199;0.4395760;0.0106268;0.4458305;0.4739183;-0.0071876;0.4158355;0.5184139;-0.0218690;0.4017383;0.5577826;-0.0291223;0.5125418;0.4410340;-0.0021158;0.4365752;0.5119355;-0.0168610;0.4355439;0.5775805;-0.0238673;0.4510880;0.6148037;-0.0263694;0.5181997;0.4577453;-0.0153854;0.4524716;0.5387142;-0.0297944;0.4737373;0.5874197;-0.0291329;0.5018856;0.6016228;-0.0256276;0.5278538;0.4868288;-0.0280871;0.4809411;0.5513096;-0.0374979;0.4974940;0.5789969;-0.0338303;0.5232815;0.5796303;-0.0282913;
0.6478750;0.5369136;-0.0000006;0.5871790;0.5579569;0.0116667;0.5328886;0.5489529;0.0122434;0.4916391;0.5510581;0.0078346;0.4587444;0.5581616;0.0022423;0.5087147;0.4397915;0.0104508;0.4446526;0.4742650;-0.0059306;0.4177699;0.5234882;-0.0188907;0.4063343;0.5660284;-0.0249308;0.5104221;0.4419860;-0.0023810;0.4354869;0.5136998;-0.0156243;0.4368068;0.5787491;-0.0213610;0.4539934;0.6133161;-0.0230032;0.5162897;0.4589376;-0.0154522;0.4511136;0.5392058;-0.0281075;0.4745918;0.5868659;-0.0266633;0.5046192;0.5996467;-0.0229056;0.5266129;0.4870863;-0.0279691;0.4804827;0.5518863;-0.0364654;0.4966666;0.5802422;-0.0325918;0.5228875;0.5819570;-0.0269426;
0.6490252;0.5383410;-0.0000006;0.5873567;0.5578501;0.0120616;0.5326001;0.5511410;0.0123162;0.4902842;0.5551884;0.0074308;0.4572996;0.5645087;0.0013076;0.5099159;0.4392770;0.0125913;0.4445258;0.4749510;-0.0040657;0.4158677;0.5215217;-0.0177226;0.4031632;0.5614658;-0.0244265;0.5111213;0.4415202;-0.0004177;0.4349666;0.5140049;-0.0141895;0.4362353;0.5797434;-0.0204119;0.4529328;0.6148632;-0.0223736;0.5163778;0.4581712;-0.0138414;0.4511105;0.5402158;-0.0267641;0.4741522;0.5883180;-0.0254764;0.5026262;0.6005350;-0.0219205;0.5259970;0.4864669;-0.0266845;0.4804679;0.5530002;-0.0350041;0.4977846;0.5802104;-0.0311934;0.5231391;0.5789939;-0.0257878;
0.6494882;0.5379289;-0.0000006;0.5891257;0.5570459;0.0117132;0.5343036;0.5506755;0.0120306;0.4913573;0.5547734;0.0074504;0.4581988;0.5642785;0.0015946;0.5101330;0.4389481;0.0117344;0.4447415;0.4748076;-0.0046489;0.4155723;0.5210567;-0.0180193;0.4021424;0.5610462;-0.0245517;0.5111557;0.4410127;-0.0009318;0.4348502;0.5145850;-0.0144022;0.4359398;0.5799350;-0.0204534;0.4525064;0.6150210;-0.0223346;0.5164364;0.4580722;-0.0139355;0.4510058;0.5407996;-0.0268194;0.4739371;0.5886513;-0.0256246;0.5021822;0.6007681;-0.0221310;0.5262066;0.4869407;-0.0263308;0.4805296;0.5534760;-0.0347859;0.4979430;0.5808055;-0.0311104;0.5233319;0.5798144;-0.0257613;
0.6493158;0.5408694;-0.0000005;0.5852175;0.5642442;0.0101946;0.5300071;0.5565649;0.0094999;0.4886101;0.5579943;0.0038131;0.4561045;0.5642722;-0.0029381;0.5109523;0.4399368;0.0114862;0.4456455;0.4771014;-0.0071334;0.4144441;0.5212355;-0.0222630;0.3994361;0.5603440;-0.0297267;0.5132753;0.4410342;-0.0012863;0.4369619;0.5122055;-0.0176877;0.4370350;0.5781784;-0.0249688;0.4532812;0.6150550;-0.0271402;0.5192708;0.4569365;-0.0148833;0.4532091;0.5365546;-0.0316033;0.4753062;0.5853081;-0.0311045;0.5040587;0.5989206;-0.0269079;0.5288866;0.4852319;-0.0279110;0.4818797;0.5494755;-0.0390273;0.4982711;0.5785578;-0.0358571;0.5235699;0.5795299;-0.0302913;
0.6488269;0.5416193;-0.0000005;0.5854732;0.5643843;0.0101671;0.5303019;0.5563255;0.0095882;0.4884739;0.5580046;0.0040912;0.4555774;0.5650995;-0.0022886;0.5110277;0.4394478;0.0114522;0.4451031;0.4754704;-0.0066719;0.4139523;0.5198697;-0.0212435;0.3996550;0.5598716;-0.0283103;0.5131827;0.4408391;-0.0009666;0.4368542;0.5131515;-0.0170393;0.4359267;0.5782587;-0.0243053;0.4513788;0.6153213;-0.0266357;0.5188773;0.4569319;-0.0141597;0.4533016;0.5378402;-0.0305839;0.4744215;0.5860695;-0.0304259;0.5023276;0.6001936;-0.0266493;0.5280719;0.4852100;-0.0267869;0.4825141;0.5498903;-0.0379190;0.4989021;0.5792697;-0.0352898;0.5236571;0.5811146;-0.0302083;
0.6495919;0.5373033;-0.0000006;0.5857893;0.5631504;0.0099128;0.5311680;0.5554864;0.0089799;0.4893753;0.5572792;0.0032262;0.4563662;0.5660235;-0.0034162;0.5102363;0.4400328;0.0099927;0.4441368;0.4775459;-0.0080293;0.4139405;0.5227151;-0.0222589;0.4004709;0.5627208;-0.0291400;0.5124947;0.4407421;-0.0024330;0.4368115;0.5137380;-0.0186783;0.4366670;0.5796108;-0.0256010;0.4531118;0.6164520;-0.0276889;0.5186940;0.4559946;-0.0155815;0.4544520;0.5386477;-0.0316155;0.4759042;0.5870445;-0.0311283;0.5041025;0.6001672;-0.0273195;0.5286314;0.4833636;-0.0282187;0.4832808;0.5493758;-0.0389713;0.4990627;0.5788031;-0.0361883;0.5235098;0.5796706;-0.0311127;
