;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
0.3243217;0.9613706;0.0000001;0.3577287;0.9314916;-0.0086707;0.3886094;0.9057394;-0.0215788;0.4082398;0.9067588;-0.0368936;0.4204533;0.9189516;-0.0535672;0.3656034;0.8191041;-0.0225525;0.3911095;0.8141463;-0.0442871;0.4051054;0.8301116;-0.0603069;0.4149677;0.8455339;-0.0712750;0.3320949;0.8280979;-0.0317467;0.3604537;0.8572360;-0.0520820;0.3664972;0.9024454;-0.0594480;0.3652938;0.9282123;-0.0643109;0.3019327;0.8586311;-0.0423729;0.3290311;0.8935258;-0.0628809;0.3400653;0.9298810;-0.0620232;0.3415671;0.9491627;-0.0598744;0.2769895;0.8994438;-0.0539164;0.2982479;0.9316239;-0.0663711;0.3112993;0.9579930;-0.0621935;0.3169403;0.9716376;-0.0582848;
0.3514280;0.9774169;-0.0000001;0.3971546;0.9545670;-0.0167622;0.4373466;0.9004846;-0.0331397;0.4421529;0.8527874;-0.0519112;0.4123715;0.8299329;-0.0682361;0.3956144;0.7702124;-0.0251031;0.4238208;0.7334501;-0.0575990;0.4318290;0.7788979;-0.0754381;0.4264911;0.8139212;-0.0832333;0.3493893;0.7725000;-0.0322896;0.3730142;0.8028334;-0.0587763;0.3786409;0.8678019;-0.0619344;0.3721144;0.8790851;-0.0617622;0.3083581;0.7993354;-0.0433355;0.3394058;0.8393734;-0.0688078;0.3509316;0.8892922;-0.0621115;0.3452758;0.8931034;-0.0549740;0.2745204;0.8385612;-0.0563563;0.3091002;0.8719715;-0.0698225;0.3244770;0.9075528;-0.0611663;0.3211435;0.9129180;-0.0525623;
0.3538814;0.9784028;-0.0000004;0.4002584;0.9411970;-0.0140278;0.4437586;0.8645564;-0.0264399;0.4516968;0.8010473;-0.0412711;0.4123910;0.7807423;-0.0514993;0.3982729;0.7178075;-0.0138623;0.4344210;0.6801848;-0.0480336;0.4373021;0.7577171;-0.0670513;0.4256889;0.7874755;-0.0766421;0.3528853;0.7212427;-0.0239851;0.3885094;0.7267955;-0.0539347;0.3967168;0.8035342;-0.0620500;0.3856277;0.8121665;-0.0643517;0.3125539;0.7489761;-0.0383333;0.3538157;0.7733457;-0.0680101;0.3665460;0.8371803;-0.0657531;0.3544523;0.8406620;-0.0604306;0.2789464;0.7905720;-0.0543627;0.3241059;0.8281391;-0.0715942;0.3356567;0.8709410;-0.0680896;0.3226419;0.8721266;-0.0625974;
0.3564627;0.9509993;-0.0000005;0.4025531;0.9079795;-0.0131249;0.4440453;0.8263050;-0.0236635;0.4517316;0.7628862;-0.0364918;0.4154847;0.7373079;-0.0441532;0.4002956;0.6855332;-0.0062038;0.4377660;0.6475847;-0.0405489;0.4421465;0.7242556;-0.0590496;0.4309131;0.7571464;-0.0675382;0.3560793;0.6865837;-0.0155223;0.3939173;0.6863680;-0.0460119;0.3996468;0.7657641;-0.0535954;0.3871734;0.7799628;-0.0539096;0.3157805;0.7109519;-0.0295870;0.3608456;0.7330379;-0.0586307;0.3679828;0.8013301;-0.0544597;0.3520564;0.8093898;-0.0470846;0.2818815;0.7501306;-0.0454996;0.3299105;0.7904513;-0.0620377;0.3362632;0.8374972;-0.0578703;0.3196990;0.8391271;-0.0512468;
0.3610092;0.9226972;-0.0000005;0.4035760;0.8831398;-0.0196174;0.4445446;0.7977104;-0.0329108;0.4489257;0.7302616;-0.0470075;0.4092100;0.7017481;-0.0546027;0.4064951;0.6589067;-0.0089466;0.4387094;0.6198754;-0.0465275;0.4422477;0.6996943;-0.0662160;0.4301997;0.7296335;-0.0754744;0.3598772;0.6593962;-0.0164073;0.3941728;0.6504691;-0.0511559;0.4006552;0.7368757;-0.0590397;0.3870541;0.7460726;-0.0582021;0.3176937;0.6833950;-0.0296434;0.3591599;0.7000132;-0.0633493;0.3679255;0.7750136;-0.0576581;0.3502500;0.7795162;-0.0480390;0.2816695;0.7216597;-0.0452515;0.3274464;0.7591872;-0.0657687;0.3346376;0.8096159;-0.0613388;0.3157893;0.8081994;-0.0537177;
0.3493818;0.9085044;-0.0000005;0.3981147;0.8663539;-0.0202752;0.4417604;0.7760954;-0.0327321;0.4452306;0.7032336;-0.0458386;0.4014865;0.6772915;-0.0519176;0.4054400;0.6402223;-0.0105965;0.4389273;0.5907772;-0.0482338;0.4421793;0.6778868;-0.0656985;0.4300731;0.7086684;-0.0733724;0.3574021;0.6378952;-0.0177292;0.3913021;0.6216460;-0.0535189;0.3968984;0.7127909;-0.0592938;0.3843932;0.7242855;-0.0559625;0.3134639;0.6604665;-0.0306756;0.3534525;0.6796968;-0.0639077;0.3613766;0.7575997;-0.0558368;0.3449189;0.7634590;-0.0441790;0.2749851;0.6956276;-0.0463240;0.3200469;0.7378013;-0.0653534;0.3280841;0.7893082;-0.0595732;0.3111460;0.7891719;-0.0507983;
0.3521117;0.8894811;-0.0000005;0.3966397;0.8571795;-0.0203297;0.4415863;0.7596617;-0.0307637;0.4391048;0.6839348;-0.0409243;0.3895073;0.6637473;-0.0435143;0.4075320;0.6249536;-0.0119120;0.4342990;0.5746696;-0.0465217;0.4371592;0.6665137;-0.0601404;0.4259758;0.6909325;-0.0658784;0.3582630;0.6210338;-0.0184411;0.3878871;0.6001006;-0.0535140;0.3938963;0.6978129;-0.0569200;0.3804169;0.7039412;-0.0516451;0.3128385;0.6439003;-0.0303814;0.3471576;0.6608936;-0.0641541;0.3572516;0.7440989;-0.0541326;0.3406239;0.7455826;-0.0408510;0.2716200;0.6784177;-0.0446279;0.3129008;0.7192855;-0.0639057;0.3226035;0.7737779;-0.0565747;0.3048499;0.7706745;-0.0468008;
0.3514572;0.8813719;-0.0000004;0.3952028;0.8479624;-0.0215493;0.4387061;0.7492592;-0.0321501;0.4356818;0.6724586;-0.0425705;0.3854214;0.6482936;-0.0457006;0.4005517;0.6150218;-0.0093386;0.4302117;0.5616388;-0.0450631;0.4312280;0.6501415;-0.0601229;0.4162793;0.6797979;-0.0661107;0.3510797;0.6124906;-0.0151207;0.3809715;0.5871014;-0.0512979;0.3878856;0.6863174;-0.0563241;0.3727696;0.6979626;-0.0513782;0.3058786;0.6356441;-0.0267221;0.3404397;0.6457360;-0.0623920;0.3531761;0.7301259;-0.0535825;0.3374321;0.7350831;-0.0401383;0.2640864;0.6713896;-0.0405379;0.3065884;0.7077550;-0.0610650;0.3199413;0.7625670;-0.0539545;0.3058910;0.7614526;-0.0436950;
0.3460843;0.8863097;-0.0000005;0.3948283;0.8456470;-0.0207335;0.4346476;0.7415422;-0.0305688;0.4281859;0.6634746;-0.0410102;0.3778851;0.6440120;-0.0439429;0.3949817;0.6092108;-0.0077109;0.4223560;0.5439720;-0.0453657;0.4272189;0.6347206;-0.0613348;0.4147081;0.6718717;-0.0672089;0.3446877;0.6095699;-0.0147391;0.3718733;0.5714911;-0.0527172;0.3826953;0.6726492;-0.0583884;0.3679856;0.6905482;-0.0531948;0.2989084;0.6345278;-0.0277962;0.3323847;0.6303263;-0.0651223;0.3488049;0.7184983;-0.0556707;0.3332710;0.7297738;-0.0409013;0.2568499;0.6723948;-0.0430522;0.3003910;0.6956186;-0.0642009;0.3165236;0.7528604;-0.0555832;0.3023861;0.7580410;-0.0436936;
0.3413879;0.9021419;-0.0000005;0.3917087;0.8458844;-0.0222235;0.4271229;0.7355449;-0.0357245;0.4189648;0.6494362;-0.0501645;0.3640434;0.6318414;-0.0576448;0.3822710;0.6186973;-0.0124049;0.4097673;0.5331628;-0.0535299;0.4175774;0.6211136;-0.0727407;0.4041850;0.6648625;-0.0803333;0.3332555;0.6284982;-0.0203376;0.3577220;0.5578270;-0.0601823;0.3754239;0.6588973;-0.0668295;0.3616543;0.6840246;-0.0628775;0.2875758;0.6577581;-0.0339119;0.3142475;0.6031079;-0.0752696;0.3407093;0.7000443;-0.0616003;0.3265831;0.7296776;-0.0431594;0.2423823;0.7001449;-0.0493971;0.2816390;0.6731220;-0.0750756;0.3087894;0.7334840;-0.0612061;0.2996110;0.7564329;-0.0445784;
