;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
0.3400118;0.9511456;0.0000000;0.3881879;0.9288436;-0.0159272;0.4271323;0.8713792;-0.0258684;0.4352630;0.8178169;-0.0354400;0.4262478;0.7808748;-0.0449374;0.3843856;0.7729394;-0.0245865;0.3991481;0.7404069;-0.0473197;0.4034872;0.7769150;-0.0626193;0.4029199;0.8135017;-0.0711531;0.3433457;0.7812900;-0.0269236;0.3574194;0.7913709;-0.0468364;0.3677092;0.8493820;-0.0523422;0.3727800;0.8939368;-0.0551527;0.3051495;0.8085732;-0.0314735;0.3207259;0.8324355;-0.0535737;0.3352807;0.8837534;-0.0485561;0.3419553;0.9244644;-0.0427146;0.2726138;0.8467308;-0.0371921;0.2901710;0.8645164;-0.0546295;0.3057849;0.9023078;-0.0491039;0.3137912;0.9331075;-0.0418735;
0.3391716;0.9532307;0.0000001;0.3825826;0.9141242;-0.0112648;0.4115565;0.8267018;-0.0163210;0.4246830;0.7620018;-0.0234562;0.4273047;0.7121192;-0.0289831;0.3548725;0.7223405;0.0003656;0.3829374;0.6818693;-0.0250115;0.4104924;0.7019646;-0.0446643;0.4258389;0.7369328;-0.0529592;0.3236938;0.7267557;-0.0045336;0.3541575;0.6916410;-0.0238879;0.3883167;0.7123991;-0.0354919;0.4086870;0.7471312;-0.0390013;0.2954017;0.7501332;-0.0131650;0.3313105;0.7491505;-0.0320437;0.3543650;0.7959429;-0.0307012;0.3625445;0.8367340;-0.0245056;0.2747610;0.7893612;-0.0238275;0.3075286;0.7868176;-0.0358675;0.3261013;0.8255228;-0.0299877;0.3336260;0.8592021;-0.0212139;
0.3506286;0.8823442;0.0000001;0.3869208;0.8428490;-0.0094198;0.4083816;0.7554587;-0.0144089;0.4188762;0.6973019;-0.0222635;0.4332253;0.6564989;-0.0288054;0.3571592;0.6645842;0.0053990;0.3891637;0.6256035;-0.0176797;0.4186387;0.6346247;-0.0347972;0.4348311;0.6595973;-0.0421110;0.3308928;0.6679095;-0.0007233;0.3650896;0.6284688;-0.0195187;0.3983513;0.6420739;-0.0294402;0.4150686;0.6637751;-0.0316733;0.3056617;0.6885724;-0.0106611;0.3479004;0.6756294;-0.0329875;0.3651718;0.7278776;-0.0319609;0.3623579;0.7636145;-0.0249616;0.2852293;0.7228487;-0.0219034;0.3246698;0.7136626;-0.0364214;0.3408065;0.7556598;-0.0303058;0.3381069;0.7856834;-0.0211619;
0.3559987;0.8455362;0.0000000;0.3915253;0.7948639;-0.0076453;0.4102110;0.7100453;-0.0122037;0.4196907;0.6505227;-0.0206882;0.4325948;0.6043517;-0.0277125;0.3663469;0.6173882;0.0115724;0.3929552;0.5751590;-0.0117040;0.4213381;0.5796179;-0.0289939;0.4373424;0.6023634;-0.0365919;0.3408296;0.6196582;0.0041662;0.3734931;0.5759486;-0.0162583;0.4033387;0.6002741;-0.0253827;0.4143583;0.6248080;-0.0260090;0.3161751;0.6373898;-0.0074542;0.3575700;0.6216760;-0.0323219;0.3721938;0.6793130;-0.0303481;0.3661692;0.7140906;-0.0214715;0.2951479;0.6682793;-0.0202427;0.3341015;0.6597609;-0.0366423;0.3470110;0.7028862;-0.0303501;0.3394445;0.7298203;-0.0203492;
0.3596048;0.7988065;0.0000002;0.3934165;0.7544174;-0.0072154;0.4113248;0.6658142;-0.0085565;0.4222812;0.6070861;-0.0136653;0.4397281;0.5613651;-0.0177147;0.3705825;0.5895246;0.0156273;0.3893722;0.5477407;-0.0030225;0.4154004;0.5433733;-0.0173640;0.4347966;0.5521422;-0.0241696;0.3470817;0.5896727;0.0093229;0.3730166;0.5436730;-0.0099635;0.4025575;0.5559219;-0.0192508;0.4194073;0.5704599;-0.0198489;0.3233816;0.6031986;-0.0012051;0.3643267;0.5860974;-0.0266935;0.3745403;0.6471390;-0.0260478;0.3682725;0.6828011;-0.0171043;0.3026761;0.6277639;-0.0126685;0.3415260;0.6168199;-0.0288655;0.3514981;0.6622429;-0.0235577;0.3439850;0.6886690;-0.0142380;
0.3670433;0.7702404;0.0000002;0.3975462;0.7232788;-0.0072631;0.4128613;0.6398125;-0.0093341;0.4207209;0.5799669;-0.0154650;0.4360701;0.5329860;-0.0204483;0.3755470;0.5687292;0.0176780;0.3901703;0.5244333;-0.0012709;0.4158060;0.5166088;-0.0156613;0.4355196;0.5207016;-0.0224403;0.3538162;0.5680449;0.0109798;0.3788918;0.5146189;-0.0091628;0.4085105;0.5280069;-0.0186927;0.4240845;0.5407340;-0.0192510;0.3307217;0.5784317;-0.0000967;0.3691227;0.5555179;-0.0284115;0.3782372;0.6189545;-0.0280046;0.3700278;0.6553826;-0.0181590;0.3086942;0.5997421;-0.0117548;0.3453982;0.5806270;-0.0296451;0.3551812;0.6280540;-0.0232155;0.3464120;0.6572790;-0.0125897;
0.3704607;0.7497340;0.0000002;0.4018570;0.7037065;-0.0093703;0.4165887;0.6197870;-0.0113371;0.4228957;0.5575025;-0.0169714;0.4386564;0.5087115;-0.0213391;0.3854030;0.5558652;0.0193031;0.4014888;0.5113695;-0.0005144;0.4254529;0.4945653;-0.0155409;0.4455364;0.4884310;-0.0228988;0.3627985;0.5528338;0.0129437;0.3826446;0.4908954;-0.0121690;0.4113536;0.4986206;-0.0237349;0.4295794;0.5087873;-0.0237986;0.3381717;0.5601206;0.0017900;0.3738938;0.5329170;-0.0311272;0.3804669;0.5994713;-0.0315663;0.3716010;0.6383009;-0.0202576;0.3135315;0.5771541;-0.0101288;0.3500556;0.5567976;-0.0303035;0.3570471;0.6049711;-0.0245616;0.3462087;0.6326452;-0.0137408;
0.3734826;0.7338600;0.0000002;0.4052716;0.6908194;-0.0112193;0.4200282;0.6074994;-0.0140262;0.4237551;0.5441645;-0.0203232;0.4389764;0.4959577;-0.0251845;0.3935132;0.5449141;0.0161240;0.4086078;0.4963787;-0.0060165;0.4325204;0.4793885;-0.0219895;0.4538465;0.4762175;-0.0291923;0.3699939;0.5420032;0.0101925;0.3852968;0.4725246;-0.0178525;0.4148686;0.4766217;-0.0299722;0.4366138;0.4879447;-0.0294995;0.3444748;0.5481554;-0.0006619;0.3769917;0.5116125;-0.0367843;0.3847120;0.5806171;-0.0370066;0.3790502;0.6253424;-0.0242610;0.3187985;0.5634979;-0.0124750;0.3552997;0.5356319;-0.0353791;0.3621443;0.5861562;-0.0302183;0.3526818;0.6185193;-0.0190757;
0.3779609;0.7204380;0.0000003;0.4100073;0.6786259;-0.0117671;0.4259250;0.5961081;-0.0147917;0.4267939;0.5338373;-0.0207857;0.4361148;0.4867547;-0.0252767;0.4002249;0.5374553;0.0126979;0.4144219;0.4869546;-0.0085502;0.4373334;0.4686584;-0.0233529;0.4575522;0.4637803;-0.0295344;0.3763556;0.5340745;0.0076687;0.3923243;0.4646310;-0.0195002;0.4214126;0.4622034;-0.0311058;0.4433853;0.4681465;-0.0304930;0.3502535;0.5390598;-0.0020940;0.3825700;0.5032313;-0.0378669;0.3889914;0.5714811;-0.0394515;0.3836372;0.6180546;-0.0275545;0.3246731;0.5521358;-0.0126593;0.3629969;0.5238274;-0.0355111;0.3683915;0.5742397;-0.0316978;0.3584958;0.6090158;-0.0215756;
0.3806922;0.7144442;0.0000003;0.4132601;0.6708158;-0.0138507;0.4287001;0.5864123;-0.0176560;0.4308219;0.5206417;-0.0243185;0.4413766;0.4690321;-0.0292944;0.4018140;0.5293019;0.0134495;0.4155355;0.4797547;-0.0080234;0.4394332;0.4567502;-0.0230719;0.4615024;0.4450471;-0.0296990;0.3787882;0.5255619;0.0089023;0.3929147;0.4543976;-0.0195458;0.4232276;0.4480167;-0.0320350;0.4475377;0.4509140;-0.0319090;0.3527105;0.5296252;-0.0008057;0.3846198;0.4894005;-0.0389625;0.3913307;0.5591159;-0.0408373;0.3868217;0.6081790;-0.0284236;0.3267520;0.5414449;-0.0114749;0.3659111;0.5093805;-0.0364773;0.3713512;0.5602771;-0.0331569;0.3611441;0.5970130;-0.0228895;
0.3839113;0.7107970;0.0000004;0.4172722;0.6686895;-0.0149986;0.4337433;0.5835491;-0.0191633;0.4349011;0.5169154;-0.0261192;0.4452095;0.4640562;-0.0311592;0.4040788;0.5222639;0.0119182;0.4177467;0.4685920;-0.0108616;0.4429893;0.4456865;-0.0263653;0.4667122;0.4375468;-0.0327580;0.3803763;0.5187328;0.0074635;0.3949645;0.4429987;-0.0223260;0.4270893;0.4381101;-0.0352043;0.4527250;0.4455923;-0.0348567;0.3543148;0.5226222;-0.0021899;0.3877259;0.4796644;-0.0419455;0.3955563;0.5498385;-0.0438417;0.3918155;0.6006667;-0.0309344;0.3281864;0.5346580;-0.0128827;0.3688151;0.5024233;-0.0396959;0.3754627;0.5553167;-0.0364242;0.3669212;0.5944503;-0.0256233;
